"","respID","qID","altID","obsID","price","time","agent","location"
"1920",96,10,2,960,"$25","Tomorrow","Human","Doorstep"
"1921",97,1,1,961,"$0","Today","Autonomous vehicle","Doorstep"
"1922",97,1,2,961,"$30","Today","Autonomous vehicle","Curbside"
"1923",97,2,1,962,"$15","In 4 days","Autonomous vehicle","Curbside"
"1924",97,2,2,962,"$15","In 4 days","Human","Curbside"
"1925",97,3,1,963,"$15","In 7 days","Human","Curbside"
"1926",97,3,2,963,"$15","Today","Human","Neighborhood locker"
"1927",97,4,1,964,"$0","Today","Autonomous vehicle","Doorstep"
"1928",97,4,2,964,"$20","In 4 days","Human","Doorstep"
"1929",97,5,1,965,"$20","In 7 days","Autonomous vehicle","Neighborhood locker"
"1930",97,5,2,965,"$25","In 7 days","Human","Doorstep"
"1931",97,6,1,966,"$10","Tomorrow","Human","Curbside"
"1932",97,6,2,966,"$30","In 7 days","Autonomous vehicle","Neighborhood locker"
"1933",97,7,1,967,"$10","In 7 days","Human","Neighborhood locker"
"1934",97,7,2,967,"$15","Tomorrow","Autonomous vehicle","Curbside"
"1935",97,8,1,968,"$5","Today","Human","Neighborhood locker"
"1936",97,8,2,968,"$10","Tomorrow","Autonomous vehicle","Curbside"
"1937",97,9,1,969,"$25","Today","Autonomous vehicle","Neighborhood locker"
"1938",97,9,2,969,"$5","Today","Human","Neighborhood locker"
"1939",97,10,1,970,"$0","In 7 days","Human","Doorstep"
"1940",97,10,2,970,"$10","In 7 days","Autonomous vehicle","Curbside"
"1941",98,1,1,971,"$5","In 7 days","Autonomous vehicle","Doorstep"
"1942",98,1,2,971,"$20","Today","Autonomous vehicle","Neighborhood locker"
"1943",98,2,1,972,"$15","In 4 days","Human","Doorstep"
"1944",98,2,2,972,"$20","In 4 days","Human","Neighborhood locker"
"1945",98,3,1,973,"$10","In 7 days","Human","Neighborhood locker"
"1946",98,3,2,973,"$20","Today","Human","Neighborhood locker"
"1947",98,4,1,974,"$15","Today","Autonomous vehicle","Doorstep"
"1948",98,4,2,974,"$0","In 7 days","Human","Neighborhood locker"
"1949",98,5,1,975,"$30","Tomorrow","Autonomous vehicle","Curbside"
"1950",98,5,2,975,"$30","Today","Human","Curbside"
"1951",98,6,1,976,"$15","Tomorrow","Autonomous vehicle","Curbside"
"1952",98,6,2,976,"$0","In 4 days","Autonomous vehicle","Curbside"
"1953",98,7,1,977,"$10","Today","Human","Curbside"
"1954",98,7,2,977,"$25","Today","Human","Curbside"
"1955",98,8,1,978,"$0","In 7 days","Autonomous vehicle","Doorstep"
"1956",98,8,2,978,"$0","Tomorrow","Autonomous vehicle","Neighborhood locker"
"1957",98,9,1,979,"$30","In 4 days","Autonomous vehicle","Doorstep"
"1958",98,9,2,979,"$0","Today","Autonomous vehicle","Doorstep"
"1959",98,10,1,980,"$0","In 4 days","Human","Neighborhood locker"
"1960",98,10,2,980,"$10","Tomorrow","Human","Neighborhood locker"
"1961",99,1,1,981,"$25","In 4 days","Human","Doorstep"
"1962",99,1,2,981,"$30","Today","Autonomous vehicle","Curbside"
"1963",99,2,1,982,"$0","Tomorrow","Autonomous vehicle","Neighborhood locker"
"1964",99,2,2,982,"$20","Tomorrow","Autonomous vehicle","Neighborhood locker"
"1965",99,3,1,983,"$10","In 7 days","Human","Doorstep"
"1966",99,3,2,983,"$25","In 7 days","Human","Doorstep"
"1967",99,4,1,984,"$0","In 7 days","Human","Neighborhood locker"
"1968",99,4,2,984,"$15","In 4 days","Human","Doorstep"
"1969",99,5,1,985,"$15","Tomorrow","Autonomous vehicle","Curbside"
"1970",99,5,2,985,"$5","Tomorrow","Human","Neighborhood locker"
"1971",99,6,1,986,"$20","Today","Autonomous vehicle","Curbside"
"1972",99,6,2,986,"$25","In 7 days","Human","Curbside"
"1973",99,7,1,987,"$25","Today","Autonomous vehicle","Curbside"
"1974",99,7,2,987,"$0","In 7 days","Human","Doorstep"
"1975",99,8,1,988,"$15","In 7 days","Autonomous vehicle","Neighborhood locker"
"1976",99,8,2,988,"$15","In 4 days","Autonomous vehicle","Neighborhood locker"
"1977",99,9,1,989,"$15","In 4 days","Autonomous vehicle","Curbside"
"1978",99,9,2,989,"$5","Tomorrow","Autonomous vehicle","Neighborhood locker"
"1979",99,10,1,990,"$5","Tomorrow","Autonomous vehicle","Curbside"
"1980",99,10,2,990,"$0","Today","Autonomous vehicle","Curbside"
"1981",100,1,1,991,"$20","In 7 days","Autonomous vehicle","Doorstep"
"1982",100,1,2,991,"$0","Tomorrow","Human","Doorstep"
"1983",100,2,1,992,"$20","In 7 days","Human","Curbside"
"1984",100,2,2,992,"$15","In 4 days","Human","Doorstep"
"1985",100,3,1,993,"$0","In 4 days","Autonomous vehicle","Curbside"
"1986",100,3,2,993,"$15","In 7 days","Autonomous vehicle","Curbside"
"1987",100,4,1,994,"$25","Tomorrow","Human","Doorstep"
"1988",100,4,2,994,"$5","Tomorrow","Human","Neighborhood locker"
"1989",100,5,1,995,"$0","In 4 days","Autonomous vehicle","Curbside"
"1990",100,5,2,995,"$5","Today","Autonomous vehicle","Curbside"
"1991",100,6,1,996,"$10","Today","Human","Doorstep"
"1992",100,6,2,996,"$10","In 4 days","Autonomous vehicle","Doorstep"
"1993",100,7,1,997,"$0","Today","Autonomous vehicle","Curbside"
"1994",100,7,2,997,"$0","Tomorrow","Human","Curbside"
"1995",100,8,1,998,"$20","Tomorrow","Autonomous vehicle","Neighborhood locker"
"1996",100,8,2,998,"$5","In 7 days","Human","Neighborhood locker"
"1997",100,9,1,999,"$10","In 4 days","Autonomous vehicle","Curbside"
"1998",100,9,2,999,"$0","Tomorrow","Human","Doorstep"
"1999",100,10,1,1000,"$10","In 7 days","Human","Curbside"
"2000",100,10,2,1000,"$30","In 7 days","Human","Curbside"
"2001",101,1,1,1001,"$20","In 7 days","Human","Doorstep"
"2002",101,1,2,1001,"$20","Today","Autonomous vehicle","Curbside"
"2003",101,2,1,1002,"$15","Today","Autonomous vehicle","Doorstep"
"2004",101,2,2,1002,"$30","Tomorrow","Human","Doorstep"
"2005",101,3,1,1003,"$25","In 4 days","Autonomous vehicle","Doorstep"
"2006",101,3,2,1003,"$30","In 7 days","Autonomous vehicle","Curbside"
"2007",101,4,1,1004,"$10","In 7 days","Autonomous vehicle","Neighborhood locker"
"2008",101,4,2,1004,"$15","Today","Human","Doorstep"
"2009",101,5,1,1005,"$5","In 4 days","Human","Doorstep"
"2010",101,5,2,1005,"$10","Tomorrow","Human","Curbside"
"2011",101,6,1,1006,"$30","Today","Human","Curbside"
"2012",101,6,2,1006,"$15","In 4 days","Human","Curbside"
"2013",101,7,1,1007,"$25","Tomorrow","Human","Doorstep"
"2014",101,7,2,1007,"$30","Today","Human","Doorstep"
"2015",101,8,1,1008,"$15","In 4 days","Autonomous vehicle","Curbside"
"2016",101,8,2,1008,"$25","Tomorrow","Autonomous vehicle","Doorstep"
"2017",101,9,1,1009,"$15","In 7 days","Human","Doorstep"
"2018",101,9,2,1009,"$10","Today","Human","Doorstep"
"2019",101,10,1,1010,"$10","In 4 days","Autonomous vehicle","Neighborhood locker"
"2020",101,10,2,1010,"$30","In 4 days","Human","Curbside"
"2021",102,1,1,1011,"$30","Tomorrow","Autonomous vehicle","Curbside"
"2022",102,1,2,1011,"$0","In 7 days","Human","Doorstep"
"2023",102,2,1,1012,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"2024",102,2,2,1012,"$0","In 7 days","Autonomous vehicle","Doorstep"
"2025",102,3,1,1013,"$30","In 4 days","Autonomous vehicle","Neighborhood locker"
"2026",102,3,2,1013,"$30","Tomorrow","Autonomous vehicle","Neighborhood locker"
"2027",102,4,1,1014,"$20","Today","Autonomous vehicle","Doorstep"
"2028",102,4,2,1014,"$10","In 7 days","Autonomous vehicle","Neighborhood locker"
"2029",102,5,1,1015,"$15","Today","Human","Curbside"
"2030",102,5,2,1015,"$15","Tomorrow","Human","Curbside"
"2031",102,6,1,1016,"$10","Tomorrow","Human","Neighborhood locker"
"2032",102,6,2,1016,"$5","In 4 days","Autonomous vehicle","Doorstep"
"2033",102,7,1,1017,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"2034",102,7,2,1017,"$5","Today","Human","Doorstep"
"2035",102,8,1,1018,"$0","In 7 days","Autonomous vehicle","Curbside"
"2036",102,8,2,1018,"$5","In 4 days","Autonomous vehicle","Neighborhood locker"
"2037",102,9,1,1019,"$30","Today","Human","Doorstep"
"2038",102,9,2,1019,"$25","In 7 days","Autonomous vehicle","Neighborhood locker"
"2039",102,10,1,1020,"$0","In 7 days","Human","Curbside"
"2040",102,10,2,1020,"$5","In 4 days","Human","Doorstep"
"2041",103,1,1,1021,"$5","In 7 days","Autonomous vehicle","Curbside"
"2042",103,1,2,1021,"$5","Today","Human","Curbside"
"2043",103,2,1,1022,"$5","Tomorrow","Autonomous vehicle","Neighborhood locker"
"2044",103,2,2,1022,"$20","In 4 days","Human","Curbside"
"2045",103,3,1,1023,"$25","Tomorrow","Human","Doorstep"
"2046",103,3,2,1023,"$5","In 4 days","Autonomous vehicle","Doorstep"
"2047",103,4,1,1024,"$15","Tomorrow","Autonomous vehicle","Doorstep"
"2048",103,4,2,1024,"$10","In 7 days","Human","Neighborhood locker"
"2049",103,5,1,1025,"$20","In 7 days","Autonomous vehicle","Neighborhood locker"
"2050",103,5,2,1025,"$5","Today","Human","Neighborhood locker"
"2051",103,6,1,1026,"$20","In 4 days","Human","Doorstep"
"2052",103,6,2,1026,"$10","Tomorrow","Autonomous vehicle","Neighborhood locker"
"2053",103,7,1,1027,"$30","In 4 days","Human","Neighborhood locker"
"2054",103,7,2,1027,"$15","Tomorrow","Human","Neighborhood locker"
"2055",103,8,1,1028,"$15","Tomorrow","Autonomous vehicle","Curbside"
"2056",103,8,2,1028,"$0","Tomorrow","Autonomous vehicle","Curbside"
"2057",103,9,1,1029,"$0","In 7 days","Autonomous vehicle","Neighborhood locker"
"2058",103,9,2,1029,"$25","In 7 days","Human","Doorstep"
"2059",103,10,1,1030,"$30","In 7 days","Autonomous vehicle","Neighborhood locker"
"2060",103,10,2,1030,"$10","In 4 days","Human","Curbside"
"2061",104,1,1,1031,"$25","Tomorrow","Human","Curbside"
"2062",104,1,2,1031,"$10","In 7 days","Human","Neighborhood locker"
"2063",104,2,1,1032,"$5","In 4 days","Human","Doorstep"
"2064",104,2,2,1032,"$0","Tomorrow","Autonomous vehicle","Curbside"
"2065",104,3,1,1033,"$25","In 7 days","Human","Neighborhood locker"
"2066",104,3,2,1033,"$10","Tomorrow","Human","Doorstep"
"2067",104,4,1,1034,"$5","In 7 days","Human","Curbside"
"2068",104,4,2,1034,"$30","In 4 days","Human","Doorstep"
"2069",104,5,1,1035,"$20","In 7 days","Human","Doorstep"
"2070",104,5,2,1035,"$20","In 7 days","Autonomous vehicle","Doorstep"
"2071",104,6,1,1036,"$20","Today","Autonomous vehicle","Curbside"
"2072",104,6,2,1036,"$25","In 4 days","Autonomous vehicle","Curbside"
"2073",104,7,1,1037,"$5","In 4 days","Autonomous vehicle","Doorstep"
"2074",104,7,2,1037,"$20","In 7 days","Human","Curbside"
"2075",104,8,1,1038,"$10","In 4 days","Autonomous vehicle","Curbside"
"2076",104,8,2,1038,"$25","Tomorrow","Autonomous vehicle","Neighborhood locker"
"2077",104,9,1,1039,"$25","In 7 days","Human","Curbside"
"2078",104,9,2,1039,"$25","Tomorrow","Human","Doorstep"
"2079",104,10,1,1040,"$20","In 4 days","Human","Neighborhood locker"
"2080",104,10,2,1040,"$10","Tomorrow","Autonomous vehicle","Neighborhood locker"
"2081",105,1,1,1041,"$5","In 4 days","Autonomous vehicle","Neighborhood locker"
"2082",105,1,2,1041,"$10","Today","Human","Doorstep"
"2083",105,2,1,1042,"$0","In 4 days","Autonomous vehicle","Curbside"
"2084",105,2,2,1042,"$20","In 4 days","Autonomous vehicle","Neighborhood locker"
"2085",105,3,1,1043,"$5","In 4 days","Autonomous vehicle","Neighborhood locker"
"2086",105,3,2,1043,"$15","Today","Human","Doorstep"
"2087",105,4,1,1044,"$25","In 7 days","Autonomous vehicle","Doorstep"
"2088",105,4,2,1044,"$5","In 7 days","Autonomous vehicle","Curbside"
"2089",105,5,1,1045,"$5","Today","Human","Neighborhood locker"
"2090",105,5,2,1045,"$20","Today","Human","Doorstep"
"2091",105,6,1,1046,"$5","Today","Human","Curbside"
"2092",105,6,2,1046,"$20","Today","Human","Doorstep"
"2093",105,7,1,1047,"$15","In 7 days","Autonomous vehicle","Doorstep"
"2094",105,7,2,1047,"$15","In 7 days","Human","Curbside"
"2095",105,8,1,1048,"$30","Today","Autonomous vehicle","Doorstep"
"2096",105,8,2,1048,"$5","In 7 days","Autonomous vehicle","Curbside"
"2097",105,9,1,1049,"$0","In 7 days","Human","Neighborhood locker"
"2098",105,9,2,1049,"$15","Tomorrow","Autonomous vehicle","Doorstep"
"2099",105,10,1,1050,"$10","In 7 days","Human","Doorstep"
"2100",105,10,2,1050,"$10","In 4 days","Human","Neighborhood locker"
"2101",106,1,1,1051,"$20","In 7 days","Autonomous vehicle","Doorstep"
"2102",106,1,2,1051,"$20","In 4 days","Autonomous vehicle","Curbside"
"2103",106,2,1,1052,"$0","In 4 days","Autonomous vehicle","Curbside"
"2104",106,2,2,1052,"$30","Tomorrow","Human","Neighborhood locker"
"2105",106,3,1,1053,"$0","In 4 days","Autonomous vehicle","Neighborhood locker"
"2106",106,3,2,1053,"$15","Today","Autonomous vehicle","Neighborhood locker"
"2107",106,4,1,1054,"$25","Today","Autonomous vehicle","Doorstep"
"2108",106,4,2,1054,"$5","In 7 days","Human","Doorstep"
"2109",106,5,1,1055,"$5","In 4 days","Autonomous vehicle","Neighborhood locker"
"2110",106,5,2,1055,"$10","In 7 days","Human","Neighborhood locker"
"2111",106,6,1,1056,"$20","In 4 days","Human","Neighborhood locker"
"2112",106,6,2,1056,"$10","In 4 days","Human","Curbside"
"2113",106,7,1,1057,"$20","In 7 days","Human","Doorstep"
"2114",106,7,2,1057,"$10","In 4 days","Autonomous vehicle","Curbside"
"2115",106,8,1,1058,"$25","In 7 days","Autonomous vehicle","Neighborhood locker"
"2116",106,8,2,1058,"$25","In 7 days","Autonomous vehicle","Curbside"
"2117",106,9,1,1059,"$30","Tomorrow","Human","Doorstep"
"2118",106,9,2,1059,"$10","In 4 days","Human","Neighborhood locker"
"2119",106,10,1,1060,"$15","In 4 days","Autonomous vehicle","Doorstep"
"2120",106,10,2,1060,"$20","Tomorrow","Autonomous vehicle","Curbside"
"2121",107,1,1,1061,"$10","In 7 days","Autonomous vehicle","Neighborhood locker"
"2122",107,1,2,1061,"$25","Today","Autonomous vehicle","Neighborhood locker"
"2123",107,2,1,1062,"$15","Today","Autonomous vehicle","Doorstep"
"2124",107,2,2,1062,"$20","Tomorrow","Human","Doorstep"
"2125",107,3,1,1063,"$15","In 7 days","Human","Curbside"
"2126",107,3,2,1063,"$5","In 7 days","Human","Curbside"
"2127",107,4,1,1064,"$0","Tomorrow","Autonomous vehicle","Neighborhood locker"
"2128",107,4,2,1064,"$5","Tomorrow","Human","Doorstep"
"2129",107,5,1,1065,"$25","Tomorrow","Human","Curbside"
"2130",107,5,2,1065,"$0","In 7 days","Human","Neighborhood locker"
"2131",107,6,1,1066,"$20","In 7 days","Human","Neighborhood locker"
"2132",107,6,2,1066,"$5","Today","Autonomous vehicle","Neighborhood locker"
"2133",107,7,1,1067,"$15","Today","Autonomous vehicle","Neighborhood locker"
"2134",107,7,2,1067,"$5","In 4 days","Human","Curbside"
"2135",107,8,1,1068,"$15","In 7 days","Human","Curbside"
"2136",107,8,2,1068,"$25","Today","Autonomous vehicle","Doorstep"
"2137",107,9,1,1069,"$30","In 4 days","Human","Doorstep"
"2138",107,9,2,1069,"$20","Tomorrow","Human","Neighborhood locker"
"2139",107,10,1,1070,"$5","Tomorrow","Autonomous vehicle","Curbside"
"2140",107,10,2,1070,"$5","Today","Human","Neighborhood locker"
"2141",108,1,1,1071,"$0","Tomorrow","Autonomous vehicle","Doorstep"
"2142",108,1,2,1071,"$20","Today","Human","Neighborhood locker"
"2143",108,2,1,1072,"$30","In 7 days","Human","Neighborhood locker"
"2144",108,2,2,1072,"$10","Tomorrow","Autonomous vehicle","Neighborhood locker"
"2145",108,3,1,1073,"$0","In 4 days","Human","Curbside"
"2146",108,3,2,1073,"$30","In 7 days","Human","Neighborhood locker"
"2147",108,4,1,1074,"$15","In 4 days","Autonomous vehicle","Doorstep"
"2148",108,4,2,1074,"$5","Tomorrow","Human","Doorstep"
"2149",108,5,1,1075,"$0","Tomorrow","Autonomous vehicle","Doorstep"
"2150",108,5,2,1075,"$30","In 4 days","Human","Neighborhood locker"
"2151",108,6,1,1076,"$5","In 7 days","Human","Doorstep"
"2152",108,6,2,1076,"$15","In 7 days","Human","Curbside"
"2153",108,7,1,1077,"$0","In 7 days","Human","Curbside"
"2154",108,7,2,1077,"$5","Tomorrow","Human","Curbside"
"2155",108,8,1,1078,"$25","Today","Autonomous vehicle","Curbside"
"2156",108,8,2,1078,"$25","In 7 days","Human","Neighborhood locker"
"2157",108,9,1,1079,"$0","In 7 days","Autonomous vehicle","Curbside"
"2158",108,9,2,1079,"$25","Tomorrow","Autonomous vehicle","Curbside"
"2159",108,10,1,1080,"$20","Tomorrow","Autonomous vehicle","Neighborhood locker"
"2160",108,10,2,1080,"$0","Tomorrow","Autonomous vehicle","Neighborhood locker"
"2161",109,1,1,1081,"$20","Today","Human","Curbside"
"2162",109,1,2,1081,"$20","Tomorrow","Autonomous vehicle","Neighborhood locker"
"2163",109,2,1,1082,"$30","Tomorrow","Human","Neighborhood locker"
"2164",109,2,2,1082,"$0","Tomorrow","Human","Curbside"
"2165",109,3,1,1083,"$0","In 7 days","Autonomous vehicle","Curbside"
"2166",109,3,2,1083,"$15","In 7 days","Autonomous vehicle","Neighborhood locker"
"2167",109,4,1,1084,"$20","Tomorrow","Human","Doorstep"
"2168",109,4,2,1084,"$0","Tomorrow","Autonomous vehicle","Curbside"
"2169",109,5,1,1085,"$5","In 7 days","Autonomous vehicle","Neighborhood locker"
"2170",109,5,2,1085,"$10","Tomorrow","Human","Curbside"
"2171",109,6,1,1086,"$0","Tomorrow","Autonomous vehicle","Curbside"
"2172",109,6,2,1086,"$30","Today","Human","Curbside"
"2173",109,7,1,1087,"$25","Today","Autonomous vehicle","Curbside"
"2174",109,7,2,1087,"$30","In 4 days","Autonomous vehicle","Neighborhood locker"
"2175",109,8,1,1088,"$15","In 7 days","Human","Curbside"
"2176",109,8,2,1088,"$0","Tomorrow","Human","Curbside"
"2177",109,9,1,1089,"$20","Tomorrow","Human","Doorstep"
"2178",109,9,2,1089,"$5","Today","Autonomous vehicle","Doorstep"
"2179",109,10,1,1090,"$0","Today","Autonomous vehicle","Curbside"
"2180",109,10,2,1090,"$10","Tomorrow","Human","Neighborhood locker"
"2181",110,1,1,1091,"$5","In 7 days","Human","Neighborhood locker"
"2182",110,1,2,1091,"$0","In 7 days","Human","Curbside"
"2183",110,2,1,1092,"$25","Today","Autonomous vehicle","Doorstep"
"2184",110,2,2,1092,"$0","In 7 days","Autonomous vehicle","Neighborhood locker"
"2185",110,3,1,1093,"$25","In 4 days","Autonomous vehicle","Doorstep"
"2186",110,3,2,1093,"$0","In 7 days","Human","Curbside"
"2187",110,4,1,1094,"$20","Today","Autonomous vehicle","Doorstep"
"2188",110,4,2,1094,"$25","Today","Autonomous vehicle","Doorstep"
"2189",110,5,1,1095,"$20","Today","Autonomous vehicle","Doorstep"
"2190",110,5,2,1095,"$20","In 4 days","Autonomous vehicle","Neighborhood locker"
"2191",110,6,1,1096,"$0","Today","Human","Doorstep"
"2192",110,6,2,1096,"$5","In 7 days","Human","Curbside"
"2193",110,7,1,1097,"$0","In 4 days","Autonomous vehicle","Neighborhood locker"
"2194",110,7,2,1097,"$15","In 7 days","Human","Doorstep"
"2195",110,8,1,1098,"$25","In 4 days","Autonomous vehicle","Doorstep"
"2196",110,8,2,1098,"$30","In 7 days","Autonomous vehicle","Curbside"
"2197",110,9,1,1099,"$10","Tomorrow","Autonomous vehicle","Neighborhood locker"
"2198",110,9,2,1099,"$0","In 4 days","Autonomous vehicle","Doorstep"
"2199",110,10,1,1100,"$15","Today","Human","Curbside"
"2200",110,10,2,1100,"$0","Tomorrow","Autonomous vehicle","Curbside"
"2201",111,1,1,1101,"$20","Today","Autonomous vehicle","Curbside"
"2202",111,1,2,1101,"$15","Tomorrow","Human","Neighborhood locker"
"2203",111,2,1,1102,"$15","Tomorrow","Human","Curbside"
"2204",111,2,2,1102,"$15","In 7 days","Human","Doorstep"
"2205",111,3,1,1103,"$20","Tomorrow","Human","Curbside"
"2206",111,3,2,1103,"$10","Today","Autonomous vehicle","Doorstep"
"2207",111,4,1,1104,"$5","In 4 days","Human","Curbside"
"2208",111,4,2,1104,"$20","In 7 days","Human","Doorstep"
"2209",111,5,1,1105,"$25","Today","Autonomous vehicle","Doorstep"
"2210",111,5,2,1105,"$20","In 4 days","Autonomous vehicle","Curbside"
"2211",111,6,1,1106,"$10","Today","Autonomous vehicle","Curbside"
"2212",111,6,2,1106,"$20","Today","Human","Curbside"
"2213",111,7,1,1107,"$5","In 4 days","Human","Neighborhood locker"
"2214",111,7,2,1107,"$30","In 4 days","Autonomous vehicle","Doorstep"
"2215",111,8,1,1108,"$5","In 7 days","Autonomous vehicle","Neighborhood locker"
"2216",111,8,2,1108,"$25","In 7 days","Human","Curbside"
"2217",111,9,1,1109,"$25","Today","Human","Neighborhood locker"
"2218",111,9,2,1109,"$30","Tomorrow","Human","Neighborhood locker"
"2219",111,10,1,1110,"$30","In 4 days","Autonomous vehicle","Neighborhood locker"
"2220",111,10,2,1110,"$30","In 7 days","Autonomous vehicle","Curbside"
"2221",112,1,1,1111,"$20","In 7 days","Autonomous vehicle","Curbside"
"2222",112,1,2,1111,"$30","Tomorrow","Autonomous vehicle","Curbside"
"2223",112,2,1,1112,"$15","In 4 days","Human","Curbside"
"2224",112,2,2,1112,"$15","Tomorrow","Human","Curbside"
"2225",112,3,1,1113,"$0","Tomorrow","Autonomous vehicle","Neighborhood locker"
"2226",112,3,2,1113,"$25","In 4 days","Autonomous vehicle","Neighborhood locker"
"2227",112,4,1,1114,"$15","In 4 days","Human","Curbside"
"2228",112,4,2,1114,"$15","Tomorrow","Autonomous vehicle","Doorstep"
"2229",112,5,1,1115,"$30","In 7 days","Autonomous vehicle","Curbside"
"2230",112,5,2,1115,"$25","In 7 days","Human","Neighborhood locker"
"2231",112,6,1,1116,"$5","In 7 days","Autonomous vehicle","Doorstep"
"2232",112,6,2,1116,"$30","Today","Autonomous vehicle","Curbside"
"2233",112,7,1,1117,"$10","In 4 days","Human","Neighborhood locker"
"2234",112,7,2,1117,"$5","Today","Autonomous vehicle","Curbside"
"2235",112,8,1,1118,"$5","In 7 days","Autonomous vehicle","Neighborhood locker"
"2236",112,8,2,1118,"$0","Tomorrow","Human","Curbside"
"2237",112,9,1,1119,"$10","In 7 days","Human","Doorstep"
"2238",112,9,2,1119,"$25","In 7 days","Human","Neighborhood locker"
"2239",112,10,1,1120,"$0","Today","Autonomous vehicle","Doorstep"
"2240",112,10,2,1120,"$30","Today","Human","Doorstep"
"2241",113,1,1,1121,"$5","Today","Autonomous vehicle","Neighborhood locker"
"2242",113,1,2,1121,"$0","In 4 days","Human","Curbside"
"2243",113,2,1,1122,"$20","Tomorrow","Autonomous vehicle","Curbside"
"2244",113,2,2,1122,"$10","In 7 days","Autonomous vehicle","Doorstep"
"2245",113,3,1,1123,"$20","Tomorrow","Human","Doorstep"
"2246",113,3,2,1123,"$0","In 4 days","Autonomous vehicle","Curbside"
"2247",113,4,1,1124,"$10","Today","Human","Neighborhood locker"
"2248",113,4,2,1124,"$30","Tomorrow","Autonomous vehicle","Curbside"
"2249",113,5,1,1125,"$15","In 7 days","Autonomous vehicle","Doorstep"
"2250",113,5,2,1125,"$20","Today","Human","Curbside"
"2251",113,6,1,1126,"$25","In 4 days","Autonomous vehicle","Curbside"
"2252",113,6,2,1126,"$10","Tomorrow","Autonomous vehicle","Curbside"
"2253",113,7,1,1127,"$10","Today","Autonomous vehicle","Doorstep"
"2254",113,7,2,1127,"$5","In 4 days","Autonomous vehicle","Neighborhood locker"
"2255",113,8,1,1128,"$0","Tomorrow","Human","Curbside"
"2256",113,8,2,1128,"$20","Tomorrow","Human","Doorstep"
"2257",113,9,1,1129,"$15","In 7 days","Human","Neighborhood locker"
"2258",113,9,2,1129,"$0","In 4 days","Autonomous vehicle","Doorstep"
"2259",113,10,1,1130,"$20","In 7 days","Autonomous vehicle","Doorstep"
"2260",113,10,2,1130,"$10","In 7 days","Autonomous vehicle","Doorstep"
"2261",114,1,1,1131,"$0","In 7 days","Human","Doorstep"
"2262",114,1,2,1131,"$15","In 7 days","Human","Curbside"
"2263",114,2,1,1132,"$25","In 7 days","Human","Neighborhood locker"
"2264",114,2,2,1132,"$0","Tomorrow","Human","Curbside"
"2265",114,3,1,1133,"$0","In 7 days","Autonomous vehicle","Curbside"
"2266",114,3,2,1133,"$5","In 4 days","Autonomous vehicle","Doorstep"
"2267",114,4,1,1134,"$25","Tomorrow","Autonomous vehicle","Curbside"
"2268",114,4,2,1134,"$0","In 7 days","Autonomous vehicle","Neighborhood locker"
"2269",114,5,1,1135,"$30","In 4 days","Human","Doorstep"
"2270",114,5,2,1135,"$0","In 7 days","Human","Doorstep"
"2271",114,6,1,1136,"$0","Today","Autonomous vehicle","Doorstep"
"2272",114,6,2,1136,"$25","Today","Human","Neighborhood locker"
"2273",114,7,1,1137,"$0","In 7 days","Human","Curbside"
"2274",114,7,2,1137,"$0","In 4 days","Human","Neighborhood locker"
"2275",114,8,1,1138,"$15","Today","Autonomous vehicle","Doorstep"
"2276",114,8,2,1138,"$0","In 7 days","Human","Curbside"
"2277",114,9,1,1139,"$5","In 7 days","Autonomous vehicle","Doorstep"
"2278",114,9,2,1139,"$30","Today","Human","Curbside"
"2279",114,10,1,1140,"$10","Today","Autonomous vehicle","Doorstep"
"2280",114,10,2,1140,"$10","In 4 days","Human","Curbside"
"2281",115,1,1,1141,"$5","In 7 days","Human","Neighborhood locker"
"2282",115,1,2,1141,"$20","Tomorrow","Human","Curbside"
"2283",115,2,1,1142,"$0","Tomorrow","Human","Doorstep"
"2284",115,2,2,1142,"$10","In 4 days","Human","Neighborhood locker"
"2285",115,3,1,1143,"$25","In 7 days","Human","Curbside"
"2286",115,3,2,1143,"$5","Today","Autonomous vehicle","Doorstep"
"2287",115,4,1,1144,"$5","Tomorrow","Autonomous vehicle","Doorstep"
"2288",115,4,2,1144,"$30","In 7 days","Human","Curbside"
"2289",115,5,1,1145,"$0","In 7 days","Autonomous vehicle","Neighborhood locker"
"2290",115,5,2,1145,"$25","Tomorrow","Human","Curbside"
"2291",115,6,1,1146,"$30","In 7 days","Autonomous vehicle","Neighborhood locker"
"2292",115,6,2,1146,"$15","In 7 days","Human","Neighborhood locker"
"2293",115,7,1,1147,"$0","In 4 days","Autonomous vehicle","Curbside"
"2294",115,7,2,1147,"$0","In 4 days","Human","Neighborhood locker"
"2295",115,8,1,1148,"$10","In 4 days","Human","Curbside"
"2296",115,8,2,1148,"$0","In 7 days","Human","Neighborhood locker"
"2297",115,9,1,1149,"$5","Tomorrow","Human","Doorstep"
"2298",115,9,2,1149,"$5","Today","Human","Neighborhood locker"
"2299",115,10,1,1150,"$0","Tomorrow","Autonomous vehicle","Curbside"
"2300",115,10,2,1150,"$10","Tomorrow","Autonomous vehicle","Doorstep"
"2301",116,1,1,1151,"$30","In 4 days","Human","Curbside"
"2302",116,1,2,1151,"$20","Today","Human","Neighborhood locker"
